Customer ID,Purchase Date,Drone Model,Price,Payment Method,Warranty,Usage Frequency,Purpose of Use,Customer Satisfaction,Customer Feedback
CUST154,2023-04-13,DJI Mavic Air 2,654.45,PayPal,2 Years,Daily,Aerial Photography,5,I purchased the DJI Mavic Air 2 and it has been an outstanding experience. It's perfect for Aerial Photography.
CUST155,2023-03-25,Autel EVO Nano+,1547.45,Debit Card,1 Year,Monthly,Professional Use,4,The Autel EVO Nano+ is reliable and exceeded my expectations. It's exceptional for Professional Use.
CUST156,2022-12-08,Skydio 2,1015.57,Cash,No Warranty,Monthly,Professional Use,4,The Skydio 2 is impressive and exceeded my expectations. It's fantastic for Professional Use.
CUST157,2023-07-15,Autel EVO Lite+,2166.74,Cash,1 Year,Daily,Aerial Photography,5,"For the price of 2166.74, the Autel EVO Lite+ offers outstanding performance. It's fantastic for Aerial Photography."
CUST158,2023-07-20,Autel EVO Lite+,840.07,PayPal,1 Year,Weekly,Aerial Photography,4,"For the price of 840.07, the Autel EVO Lite+ offers outstanding performance. It's fantastic for Aerial Photography."
CUST159,2023-05-21,Autel EVO 2 Pro,2131.49,Cash,No Warranty,Weekly,Aerial Photography,4,The Autel EVO 2 Pro is excellent and exceeded my expectations. It's amazing for Aerial Photography.
CUST160,2023-02-25,Parrot Anafi USA,1219.96,PayPal,1 Year,Daily,Recreation,4,I'm truly impressed with the Parrot Anafi USA. It's impressive and fantastic for Recreation.
CUST161,2022-11-20,Yuneec Typhoon H,526.92,Debit Card,No Warranty,Weekly,Aerial Photography,3,"For the price of 526.92, the Yuneec Typhoon H offers satisfying performance. It's amazing for Aerial Photography."
CUST162,2023-05-12,DJI Mavic Air 2,1898.28,Debit Card,1 Year,Weekly,Aerial Photography,3,"For the price of 1898.28, the DJI Mavic Air 2 offers satisfying performance. It's amazing for Aerial Photography."
CUST163,2023-07-15,Autel EVO Nano+,2109.95,Cash,1 Year,Daily,Aerial Photography,5,I couldn't be happier with the Autel EVO Nano+. It's outstanding and perfect for Aerial Photography.
CUST164,2023-07-26,Skydio 2,1773.9,Debit Card,1 Year,Daily,Recreation,4,"For the price of 1773.9, the Skydio 2 offers reliable performance. It's terrific for Recreation."
CUST165,2023-03-01,Autel EVO Nano+,2363.35,PayPal,1 Year,Monthly,Recreation,4,I'm truly impressed with the Autel EVO Nano+. It's outstanding and exceptional for Recreation.
CUST166,2022-12-04,DJI Mini 2,993.13,Debit Card,2 Years,Daily,Aerial Photography,4,The DJI Mini 2 is satisfying and exceeded my expectations. It's fantastic for Aerial Photography.
CUST167,2023-07-30,DJI Mini 2,1458.19,Credit Card,No Warranty,Monthly,Professional Use,4,"For the price of 1458.19, the DJI Mini 2 offers outstanding performance. It's fantastic for Professional Use."
CUST168,2023-02-13,Autel EVO 2 Pro,998.16,PayPal,1 Year,Daily,Aerial Photography,5,The Autel EVO 2 Pro is satisfying and exceeded my expectations. It's perfect for Aerial Photography.
CUST169,2023-04-18,Skydio X2,1988.85,Cash,No Warranty,Weekly,Aerial Photography,3,I couldn't be happier with the Skydio X2. It's excellent and amazing for Aerial Photography.
CUST170,2023-02-06,DJI Air 2S,1704.36,Debit Card,1 Year,Daily,Recreation,4,I'm truly impressed with the DJI Air 2S. It's satisfying and terrific for Recreation.
CUST171,2023-05-23,Autel EVO Nano+,2103.31,Debit Card,No Warranty,Monthly,Professional Use,4,I'm truly impressed with the Autel EVO Nano+. It's satisfying and terrific for Professional Use.
CUST172,2023-01-08,Parrot Anafi USA,1391.01,PayPal,No Warranty,Daily,Recreation,5,I purchased the Parrot Anafi USA and it has been an reliable experience. It's perfect for Recreation.
CUST173,2023-08-09,Autel EVO 2 Pro,2434.84,PayPal,1 Year,Weekly,Aerial Photography,4,"For the price of 2434.84, the Autel EVO 2 Pro offers impressive performance. It's amazing for Aerial Photography."
CUST174,2023-07-01,DJI Air 2S,1574.65,Credit Card,No Warranty,Weekly,Aerial Photography,4,I couldn't be happier with the DJI Air 2S. It's excellent and exceptional for Aerial Photography.
CUST175,2023-05-12,Parrot Anafi USA,1408.79,PayPal,2 Years,Weekly,Aerial Photography,3,I couldn't be happier with the Parrot Anafi USA. It's reliable and exceptional for Aerial Photography.
CUST176,2023-01-02,Autel EVO Nano+,1886.56,Debit Card,2 Years,Monthly,Recreation,5,I'm truly impressed with the Autel EVO Nano+. It's outstanding and amazing for Recreation.
CUST177,2023-08-24,DJI Mavic Air 2,2129.36,Cash,No Warranty,Monthly,Professional Use,4,The DJI Mavic Air 2 is excellent and exceeded my expectations. It's fantastic for Professional Use.
CUST178,2022-10-22,Autel EVO 2 Pro,2157.29,PayPal,2 Years,Daily,Professional Use,5,"For the price of 2157.29, the Autel EVO 2 Pro offers outstanding performance. It's perfect for Professional Use."
CUST179,2023-02-09,Autel EVO Lite+,916.85,PayPal,2 Years,Weekly,Professional Use,4,I'm truly impressed with the Autel EVO Lite+. It's outstanding and amazing for Professional Use.
CUST180,2023-07-14,Autel EVO 2 Pro,1973.33,Credit Card,No Warranty,Monthly,Aerial Photography,5,I purchased the Autel EVO 2 Pro and it has been an impressive experience. It's perfect for Aerial Photography.
CUST181,2023-05-08,Autel EVO Nano+,1052.96,Credit Card,No Warranty,Daily,Professional Use,4,I'm truly impressed with the Autel EVO Nano+. It's outstanding and terrific for Professional Use.
CUST182,2023-04-15,Autel EVO Lite+,1595.08,Cash,1 Year,Monthly,Professional Use,4,I purchased the Autel EVO Lite+ and it has been an impressive experience. It's perfect for Professional Use.
CUST183,2023-06-29,Autel EVO 2 Pro,2255.04,Credit Card,1 Year,Daily,Recreation,3,I'm truly impressed with the Autel EVO 2 Pro. It's reliable and terrific for Recreation.
CUST184,2022-11-26,DJI Air 2S,2436.72,PayPal,1 Year,Daily,Recreation,4,The DJI Air 2S is excellent and exceeded my expectations. It's terrific for Recreation.
CUST185,2023-01-09,DJI Air 2S,2404.97,Debit Card,1 Year,Monthly,Professional Use,4,I couldn't be happier with the DJI Air 2S. It's excellent and perfect for Professional Use.
CUST186,2023-08-25,DJI Mavic Air 2,1914.37,PayPal,No Warranty,Daily,Professional Use,5,I purchased the DJI Mavic Air 2 and it has been an outstanding experience. It's perfect for Professional Use.
CUST187,2023-05-14,Skydio X2,578.41,Debit Card,2 Years,Monthly,Professional Use,4,I couldn't be happier with the Skydio X2. It's satisfying and terrific for Professional Use.
CUST188,2023-07-13,Autel EVO Nano+,1746.9,PayPal,No Warranty,Weekly,Recreation,4,I couldn't be happier with the Autel EVO Nano+. It's satisfying and terrific for Recreation.
CUST189,2023-05-27,DJI Mavic Air 2,2235.13,PayPal,1 Year,Monthly,Recreation,4,I purchased the DJI Mavic Air 2 and it has been an reliable experience. It's perfect for Recreation.
CUST190,2023-08-10,Parrot Anafi USA,1332.55,PayPal,1 Year,Weekly,Professional Use,5,I couldn't be happier with the Parrot Anafi USA. It's excellent and perfect for Professional Use.
CUST191,2022-10-29,DJI Mini 2,1143.89,Cash,1 Year,Monthly,Aerial Photography,4,The DJI Mini 2 is impressive and exceeded my expectations. It's terrific for Aerial Photography.
CUST192,2023-05-26,DJI Mavic Air 2,1759.02,Credit Card,1 Year,Weekly,Professional Use,5,The DJI Mavic Air 2 is reliable and exceeded my expectations. It's fantastic for Professional Use.
CUST193,2023-07-15,DJI Mavic Air 2,418.36,Credit Card,2 Years,Weekly,Aerial Photography,5,I purchased the DJI Mavic Air 2 and it has been an reliable experience. It's perfect for Aerial Photography.
CUST194,2023-01-21,Autel EVO Lite+,477.01,Cash,2 Years,Monthly,Recreation,5,The Autel EVO Lite+ is satisfying and exceeded my expectations. It's perfect for Recreation.
CUST195,2023-03-23,Skydio 2,1064.57,Debit Card,No Warranty,Weekly,Aerial Photography,4,I'm truly impressed with the Skydio 2. It's outstanding and exceptional for Aerial Photography.
CUST196,2023-01-29,Autel EVO 2 Pro,2481.02,Cash,2 Years,Monthly,Professional Use,4,I couldn't be happier with the Autel EVO 2 Pro. It's reliable and fantastic for Professional Use.
CUST197,2023-01-10,DJI Air 2S,2241.06,Credit Card,1 Year,Monthly,Aerial Photography,4,I couldn't be happier with the DJI Air 2S. It's impressive and perfect for Aerial Photography.
CUST198,2023-04-04,DJI Air 2S,1524.75,Credit Card,2 Years,Weekly,Aerial Photography,4,I'm truly impressed with the DJI Air 2S. It's reliable and terrific for Aerial Photography.
CUST199,2023-07-07,DJI Mavic Air 2,1458.53,Cash,2 Years,Daily,Recreation,3,I'm truly impressed with the DJI Mavic Air 2. It's reliable and exceptional for Recreation.
CUST200,2022-12-26,DJI Air 2S,1368.61,PayPal,2 Years,Monthly,Recreation,4,I couldn't be happier with the DJI Air 2S. It's excellent and exceptional for Recreation.
CUST201,2023-08-11,Parrot Anafi USA,688.33,PayPal,No Warranty,Monthly,Professional Use,4,I couldn't be happier with the Parrot Anafi USA. It's impressive and amazing for Professional Use.
CUST202,2023-05-18,Skydio 2,2278.47,Credit Card,2 Years,Daily,Professional Use,4,The Skydio 2 is reliable and exceeded my expectations. It's fantastic for Professional Use.
CUST203,2022-12-22,DJI Mini 2,935.01,Debit Card,1 Year,Monthly,Aerial Photography,5,The DJI Mini 2 is outstanding and exceeded my expectations. It's fantastic for Aerial Photography.
CUST204,2022-11-17,Skydio 2,1188.88,Cash,No Warranty,Daily,Aerial Photography,4,"For the price of 1188.88, the Skydio 2 offers excellent performance. It's terrific for Aerial Photography."
CUST205,2023-05-17,Autel EVO 2 Pro,1171.23,PayPal,1 Year,Weekly,Recreation,5,The Autel EVO 2 Pro is outstanding and exceeded my expectations. It's perfect for Recreation.
CUST206,2023-08-20,Autel EVO 2 Pro,1638.95,PayPal,No Warranty,Monthly,Recreation,4,"For the price of 1638.95, the Autel EVO 2 Pro offers impressive performance. It's exceptional for Recreation."
CUST207,2023-01-21,Parrot Anafi USA,1680.69,PayPal,2 Years,Weekly,Professional Use,4,I purchased the Parrot Anafi USA and it has been an outstanding experience. It's perfect for Professional Use.
CUST208,2022-12-31,Parrot Anafi USA,2089.25,Debit Card,2 Years,Weekly,Aerial Photography,3,I'm truly impressed with the Parrot Anafi USA. It's excellent and exceptional for Aerial Photography.
CUST209,2023-06-10,DJI Mini 2,1182.36,Cash,1 Year,Weekly,Recreation,5,I couldn't be happier with the DJI Mini 2. It's impressive and fantastic for Recreation.
CUST210,2023-08-15,DJI Mini 2,1913.48,Debit Card,No Warranty,Weekly,Professional Use,4,"For the price of 1913.48, the DJI Mini 2 offers reliable performance. It's fantastic for Professional Use."
CUST211,2023-01-11,Skydio X2,2395.25,PayPal,1 Year,Weekly,Recreation,4,The Skydio X2 is excellent and exceeded my expectations. It's perfect for Recreation.
CUST212,2022-10-11,Skydio 2,1443.23,PayPal,No Warranty,Weekly,Aerial Photography,4,I'm truly impressed with the Skydio 2. It's outstanding and fantastic for Aerial Photography.
CUST213,2023-08-12,Skydio X2,583.22,PayPal,2 Years,Weekly,Recreation,4,I purchased the Skydio X2 and it has been an impressive experience. It's perfect for Recreation.
CUST214,2022-12-20,DJI Air 2S,2448.44,Debit Card,No Warranty,Weekly,Professional Use,4,I'm truly impressed with the DJI Air 2S. It's excellent and exceptional for Professional Use.
CUST215,2022-12-17,DJI Mavic Air 2,2317.81,Credit Card,No Warranty,Weekly,Professional Use,5,I'm truly impressed with the DJI Mavic Air 2. It's impressive and fantastic for Professional Use.
CUST216,2022-10-08,DJI Mavic Air 2,2058.88,Cash,No Warranty,Daily,Professional Use,5,I purchased the DJI Mavic Air 2 and it has been an excellent experience. It's perfect for Professional Use.
CUST217,2022-12-23,DJI Mavic Air 2,953.53,PayPal,2 Years,Daily,Recreation,3,The DJI Mavic Air 2 is satisfying and exceeded my expectations. It's exceptional for Recreation.
CUST218,2023-03-02,DJI Mavic Air 2,816.63,PayPal,2 Years,Weekly,Aerial Photography,5,I couldn't be happier with the DJI Mavic Air 2. It's outstanding and terrific for Aerial Photography.
CUST219,2023-03-18,Skydio 2,1287.3,Debit Card,1 Year,Monthly,Aerial Photography,4,I purchased the Skydio 2 and it has been an reliable experience. It's perfect for Aerial Photography.
CUST220,2023-05-12,Autel EVO Nano+,1870.4,Debit Card,No Warranty,Daily,Recreation,5,I purchased the Autel EVO Nano+ and it has been an outstanding experience. It's perfect for Recreation.
CUST221,2023-08-15,Parrot Anafi USA,1507.53,PayPal,1 Year,Monthly,Aerial Photography,5,I purchased the Parrot Anafi USA and it has been an outstanding experience. It's perfect for Aerial Photography.
CUST222,2023-02-13,Yuneec Typhoon H,1083.73,Debit Card,1 Year,Weekly,Recreation,5,"For the price of 1083.73, the Yuneec Typhoon H offers impressive performance. It's amazing for Recreation."
CUST223,2023-03-14,Parrot Anafi USA,1344.9,PayPal,2 Years,Monthly,Professional Use,4,I'm truly impressed with the Parrot Anafi USA. It's satisfying and amazing for Professional Use.
CUST224,2023-02-07,DJI Air 2S,1747.72,Debit Card,1 Year,Weekly,Recreation,5,"For the price of 1747.72, the DJI Air 2S offers excellent performance. It's fantastic for Recreation."
CUST225,2023-05-14,Parrot Anafi USA,1265.6,Debit Card,No Warranty,Daily,Professional Use,4,"For the price of 1265.6, the Parrot Anafi USA offers excellent performance. It's exceptional for Professional Use."
CUST226,2022-11-04,Skydio 2,2049.13,Credit Card,1 Year,Daily,Recreation,3,I couldn't be happier with the Skydio 2. It's reliable and exceptional for Recreation.
CUST227,2023-07-16,Skydio X2,921.55,Cash,No Warranty,Daily,Aerial Photography,5,I'm truly impressed with the Skydio X2. It's outstanding and fantastic for Aerial Photography.
CUST228,2022-12-09,Autel EVO Lite+,840.64,Cash,No Warranty,Weekly,Professional Use,4,"For the price of 840.64, the Autel EVO Lite+ offers reliable performance. It's perfect for Professional Use."
CUST229,2023-08-03,Autel EVO 2 Pro,558.42,Cash,2 Years,Weekly,Professional Use,3,I couldn't be happier with the Autel EVO 2 Pro. It's satisfying and terrific for Professional Use.
CUST230,2023-01-03,DJI Air 2S,1122.32,PayPal,No Warranty,Weekly,Aerial Photography,4,The DJI Air 2S is reliable and exceeded my expectations. It's perfect for Aerial Photography.
CUST231,2023-07-06,DJI Mavic Air 2,713.42,Cash,No Warranty,Weekly,Professional Use,4,"For the price of 713.42, the DJI Mavic Air 2 offers reliable performance. It's perfect for Professional Use."
CUST232,2023-07-24,Skydio X2,1984.49,Cash,No Warranty,Weekly,Professional Use,3,I'm truly impressed with the Skydio X2. It's excellent and amazing for Professional Use.
CUST233,2022-12-20,Skydio X2,881.27,PayPal,2 Years,Monthly,Recreation,4,The Skydio X2 is reliable and exceeded my expectations. It's exceptional for Recreation.
CUST234,2022-12-31,DJI Mini 2,2274.84,Cash,1 Year,Weekly,Aerial Photography,5,"For the price of 2274.84, the DJI Mini 2 offers satisfying performance. It's fantastic for Aerial Photography."
CUST235,2022-12-06,DJI Mini 2,346.55,Debit Card,No Warranty,Weekly,Aerial Photography,2,"For the price of 346.55, the DJI Mini 2 offers reliable performance. It's amazing for Aerial Photography."
CUST236,2023-05-20,Yuneec Typhoon H,1650.08,Debit Card,No Warranty,Weekly,Professional Use,4,"For the price of 1650.08, the Yuneec Typhoon H offers excellent performance. It's perfect for Professional Use."
CUST237,2023-03-17,Parrot Anafi USA,1844.95,Cash,1 Year,Weekly,Professional Use,4,I purchased the Parrot Anafi USA and it has been an reliable experience. It's perfect for Professional Use.
CUST238,2023-09-01,Autel EVO 2 Pro,446.5,Credit Card,1 Year,Weekly,Aerial Photography,4,"For the price of 446.5, the Autel EVO 2 Pro offers satisfying performance. It's exceptional for Aerial Photography."
CUST239,2023-05-23,Autel EVO 2 Pro,1992.46,Debit Card,2 Years,Daily,Recreation,2,I'm truly impressed with the Autel EVO 2 Pro. It's reliable and amazing for Recreation.
CUST240,2023-03-25,Parrot Anafi USA,863.83,PayPal,No Warranty,Monthly,Recreation,4,I couldn't be happier with the Parrot Anafi USA. It's excellent and amazing for Recreation.
CUST241,2023-03-29,Skydio 2,1493.55,Cash,No Warranty,Weekly,Recreation,4,I couldn't be happier with the Skydio 2. It's impressive and exceptional for Recreation.
CUST242,2023-02-23,DJI Air 2S,1064.09,PayPal,No Warranty,Daily,Professional Use,5,I purchased the DJI Air 2S and it has been an outstanding experience. It's perfect for Professional Use.
CUST243,2023-02-12,Skydio X2,660.61,Debit Card,2 Years,Weekly,Professional Use,4,"For the price of 660.61, the Skydio X2 offers excellent performance. It's fantastic for Professional Use."
CUST244,2023-04-15,Autel EVO Lite+,2061.65,Cash,No Warranty,Monthly,Recreation,4,I couldn't be happier with the Autel EVO Lite+. It's outstanding and exceptional for Recreation.
